text,label,variation
"🇮🇱🇱🇧🇮🇷Hezbolá publica imágenes de las estaciones de perforación israelíes en el campo de Karish ""alcanzables con armas navales"".

La organización musulmana chií amenaza a Israel ""debe darse al Líbano sus demandas justas en las negociaciones marítimas"". https://t.co/t8W01C5muQ",0,europe
"#AkınAkınözü Su alcance en números, por cierto, superó marcas inimaginables en toda América Latina, Europa, países africanos y Medio Oriente, arrancando una verdadera legión de fans incluso en Brasil, donde aún no se ha difundido ninguno de sus trabajos.

https://t.co/O9zGlqp3SI",0,europe
"El presidente argelino Abdelmayid Tebune señala en una entrevista su deseo por que su país ingrese en el BRICS, y asegura que su país cumple los estándares para formar parte del grupo.",0,europe
★ https://t.co/1QOKmZXShH ★ Maduro sigue asegurando que Venezuela registró el “crecimiento económico más grande” de América Latina y el Caribe (pero las cifras son un misterio) https://t.co/2ELhWS6qSA https://t.co/MuoBVgxlNa,0,europe
"@TheBarberCadiz @MarEspesOjea @DritanAbazovic @sanchezcastejon Un facha no tiene nacionalidad. De hecho, un facha odia el hindu y le dice moro.",0,europe
@mariliendre_ @UnchainedClau Es pq es moro verdad?,0,europe
"✊🌱 Esa gente bonita de @porCausaorg leyendo @lapoderiofem y denunciando la invisibilización de las mujeres en las migraciones climáticas

#DeLaPoderioMeFio 
#PeriodismoFeminista 
#FeminismoAndaluz https://t.co/Uh7JQudcXl",0,europe
Después de la visita a la bodega con el amigo @Alberto_charro nos hemos refugiado del calor en el apartamento con un buen aperitivo y unas burbujitas chulas del amigo @CosmicCeller https://t.co/DIrEpuXHP7,0,europe
"¡Hola a tod@s! En el post de hoy te recomiendo 3 libros para tus vacaciones:
🟧 'Ubuntu' de Mungi Ngomane: son lecciones de sabiduría africana para vivir mejor. 
🟧 'Be water my friend' de Shannon Lee: son las enseñanzas de Bruce Lee, explicadas por su hija.",0,europe
Casi 400 migrantes rescatados por el 'Ocean Viking' reciben puerto seguro en Salerno (Italia)  👇 https://t.co/dEwtDj29RF,0,europe
"📢 Organizaciones argelinas, regionales e internacionales lanzan una campa online llamada #NotACrime, que denuncia la represión de las autoridades argelinas hacia los disidentes y la sociedad civil independiente 👇
https://t.co/G5fNW6F3te",0,europe
@dealarentina Yo debo ser un seto endemico de Guinea Ecuatorial porque no se lo que es tener cistitis en mis 39 años de vida,0,europe
"Es que tienen hasta el ejército en francés, es como el ""idioma culto oficial"", como el español en Guinea Ecuatorial que la gente lo utiliza para hablarse entre tribus pero entre tribus hablan su idioma.

Y me jode mucho",0,europe
"@ricardomv99 @04Choolo Y mira que te digo, es más catalán el senegalés que se afinca en Catalunya y se esfuerza en aprender la lengua catalana, que el típico abuelo de Jaén que hace 40 años que vive en Catalunya y no habla catalán.",0,europe
"@CoradoJuanramon Cataluña estuvo 800 años ocupada por los árabes , en realidad no hay diferencia entre un marroquí y un catalán",0,europe
@psoedeandalucia Sabes cuánto tiempo llevaba el campo de Gibraltar esperando el hospital de la línea tuvo que llegar el @ppandaluz para su apertura,0,europe
Me siento sin papel y sin na el q tenga miedo a morir q no nazca https://t.co/ejTVexP6Kg,0,europe
Sigue la #migracion en el mediterraneo central #Lampedusa #Italia https://t.co/zgRYaFtYOi,0,europe
"@al_batalyawsi Lo mejor es que lo diga un extremeño, cuya zona fue la que recibió más migración itálica, promovida por Augusto en todas las provincias. Lo dicho: un auténtico inútil",0,europe
"Librería Lata Peinada con literatura latinoamericana y centro cultural.
Por último, la librería Calders, abierta en agosto, pero con horario diferente. Volveré 🔖 https://t.co/drHtVCMwe4",0,europe
La secretaria de Estado de Migraciones @isabelcastrofer interviene en la conferencia de ministros de Inclusión de @MFA_Austria explicando todas las buenas prácticas del Gobierno de 🇪🇸 para proteger a las personas desplazadas de #Ucrania y lograr su integración social y laboral https://t.co/Vt71tO2ZxB,0,europe
"@pgonzalezpar @CarlirousParte2 No firmes. Y denuncia. Simplemente, he dicho lo que dice la ley. Por tanto, indocumentado no soy, al contrario. Es fundamental que el trabajador sepa sus derechos y los deberes del empresario.",0,europe
"@oscar_mora_ Y educarlos tú, que son tus hijos, ¿te imaginas?",0,europe
"@minombrenoteimp @manukord @IzanagiGon @SergioVargas137 Bloque cultural.....tu llama árabe a un iraní o a un turco y reza porque no te den una ostia, son musulmanes pero étnicamente los marroquíes no tienen nada que ver,ni siquiera dentro del sunnismo siguen las mismas normas, es mas una concepción nuestra de ver todo como un bloque.",0,europe
"La Unión Europea ha sacado una normativa para que los medios de comunicación, aborden la información sobre la mujer musulmana que va tapada, con mucho tacto, para no demonizar al islam.
Todo el tacto que pide la UE con es Islam, lo utiliza contra el cristianismo.",0,europe
"@DelGobVG Pues podéis empezar por publicar las violaciones de marroquíes, esos que nos manda Mohamed para pagar las pensiones...sin papeles, así se los devolvemos suaves y sin gónadas!",1,europe
"🇩🇿#Argelia desmiente que las relaciones comerciales con #España se hayan retomado.

➡️ El gobierno argelino desautoriza a la patronal bancaria que el jueves anunciaba el levantamiento de las restricciones decretadas el 9 de junio. 

⚡Ambos países viven una #crisisdiplomática. https://t.co/sAYT6lW7K3",0,europe
"LA SELECCIÓN DE HONDURAS JUGARÁ LA FINAL FRENTE A LAS AGUILAS DE MALÍ. Empezamos a sentir con mucha emotividad el encuentro final del 14° Mundialito de Integración que jugarán Honduras Vs Malí, que consagrará  a uno de ellos y quitará la corona a Colombia. https://t.co/FdtYzebtjR",0,europe
"@EconoCabreado PEDRO SANCHEZ: ESPAÑA FUERA DE UCRANIA YAAAA. Obrero socialista español: no más armas, si más pensiones, no monarquia corrupta / mafiosa / antidemocratica, si más médicos, el Sahara no pertenece a Marruecos",0,europe
@PHiperactivo @123456clamide @marisa002001 @Cassandracass50 @Madrid4Citizens @mgarridocierva El Protocolo se aprobó en 2019 Indocumentado,0,europe
"Detenidos cinco jóvenes por agredir sexualmente a tres menores en València➡️Los hombres son de nacionalidad marroquí-argelina y se encuentran en España en situación irregular
https://t.co/kDoC6l8Fg9",0,europe
"Africanas y líderes: ellas construyen el futuro de su continente

https://t.co/tzFIXXlH8a",0,europe
"🇲🇽🇺🇸 Nueva caravana migrante busca llegar a #EstadosUnidos desde Chiapas en #México 
✏️ Desde @LaIzqDiarioMX 
https://t.co/l9D5xgS5vJ",0,europe
"@policiademadrid @buhos_Brinzal Killo, unos agujeritos a esa caja, que es un buitre español, ni que fuera un sin papeles!!!!",1,europe
"@DelGobVG Traducirlo para que lo entiendan los argelinos, los marroquíes, los senegaleses .... si no vamos a estar en las mismas.",1,europe
"Es curioso que (con la aquiescencia de la izquierda española) se esté repitiendo la invasión musulmana en Tarifa, cuyo nombre viene de Tarik, el general otomano que comenzó allí la anterior invasión el año 711. ¿Habrá que esperar mucho para comenzar la próxima Reconquista? : https://t.co/BiReUGWFfh",1,europe
"Hay días en los que ser migrante, duelen por la distancia y lejanía de las querencias… hoy es uno de esos para mi",0,europe
"Cuba también grandes descensos. País muy diferente. Tasa de fertilidad de 1,7. La más baja de región latinoamericana. Se puede comparar con países como México (2,2), Paraguay (2,5) y Guatemala (3,0).

Inmigración en Cuba muy baja. Inmigrantes sólo representan 0,1% de  población",0,europe
"@chibisake Quizá si vas a Marruecos y vuelves a España sin papeles saltandote la valla y agrediendo a un par de policías tengas más ayuda. Ahora ya sabes porque los obreros de verdad (los que trabajan) votan a Vox. En cualquier caso, te retuiteo, porque una cosa es una cosa y otra es otra.",0,europe
"@Marcos_MI7 @DaniCLF1 @LaLiga Comprame a Boulaye Dia. Delantero senegalés. Una bestia del gol. El terreror de las defensas.

7M oferton.",0,europe
El gibraltareño #JackPrior gana la medalla de oro sub-23 con #UK en el #MundialdeRemo :  https://t.co/HdGGajwkU1 #PiscisComunicacion @InfoGibraltar @FabianPicardo #Gibraltar @Mrxsrp @cuquita1982  @StevenLinares4,0,europe
La Xunta adjudica cerca de 13.000 metros cuadrados más de suelo  en el parque empresarial de Morás https://t.co/k3uPPYsPKa,0,europe
@EmmanuelMacron Fuera Francia de africa,0,europe
¿Y cómo afrontamos una migración? @d7anace nos lo cuenta 🧐 #SEOPLUS22 https://t.co/bDbT2UZScU,0,europe
"Instalado a los Emiratos Árabes desde 2020, Juan Carlos I ya ha anunciado que no volverá a fijar su residencia en España ❌ https://t.co/VZbOZcLoF0",0,europe
"@miguelcarmonaes @SergioSerranoCM @maria__perez Poco conoces Catalunya donde amamos a Serrat y convivimos con andaluces, gallegos, extremeños, etc desde hace generaciones. Y orgullosos de ello. Y marroquíes, ucranianos, somalíes, chinos y de dónde vengan. Catalunya es y ha sido siempre tierra de paso, somos una gran mezcla.",0,europe
"@veintimillapier España con un cuadro prometedor: españoles defendiendo derechos de inmigrante ilegales y atacando a los suyos si no los quieren. Mientras el país llenándose de moros, magrebíes, latinos...ya tenían gitanos y rumanos. La fiesta está empezando, me da que termina como cóctel Molotov",1,europe
Argelia desbloquea las operaciones bancarias con España https://t.co/rm51E2v3bu vía @epinternacional,0,europe
"Parece ser que la prensa Española aprendió bastante de la Marroquí o sea tergiversar, manipular  mentir y falsificar los hechos. 
No hay vuelta atrás en la decisión Argelina de suspender todos los tratos comerciales con España hasta que no cambie su interlocutor en la Moncloa. https://t.co/83eCrTG4Hr",0,europe
"El bajón que ha pegado el fútbol africano es terrible. Esa Nigeria era una pasada de selección. Quizás la mejor africana. Camerún, Costa de Marfil, incluso Ghana o Sudáfrica han asomado la cabeza después, pero no han continuado en línea ascendente como deberían haber hecho. https://t.co/3aLTwnmKgM",0,europe
"@diduseemytweet @I_Ketros @DiegoSuarezMed4 @Tortilla_Land Pero qué dices, ser “latino” proviene de todas las lenguas que vienen del latín, el castellano uno de ellos, de echo somos mucho antes latinos que los de latam.",0,europe
"@FundacionRhodes sería muy importante prestar atención psicológica a las mujeres que migran a España y un dejan a sus hijos en su país de origen,se vive con angustia, sin papeles con trabajo precario y sin tu familia,todo  se deja por una vida mejor, aunque Vox diga lo contrario,",0,europe
"- TODAS las personas (inmigrantes, racializadas, musulmanas, LGYBI+, feministas, rojas, independentistas, ecologistas…) son (terroristas, vagas, degeneradas, endemoniadas, inferiores, mandadas por mafias, quieren apropiarse del país, destrozan nuestra patria-religión-valores…)",1,europe
"El expediente revela datos escalofriantes de nuestro familiar, entre ellos sus últimas palabras, cuando refugiado en un portal de una casa, herido de muerte y sabiéndose sin escapatoria, llama a gritos a su madre.
⬇️",0,europe
"@r60er6 @Marxista_NBA Payoponi, sudaka, panchito
Es la delantera del orinoko?",1,europe
@Abyzeth Los ricos que viajan a África a sacarse fotos con negritos? Expropiación y bala https://t.co/z8cLiJ7kWX,0,europe
@GonBernardos @hjaceituno Solo dabemos ir a europa a decir que sanchez es muy mali,0,europe
"Des de que he salido de mi casa hasta Marruecos (6 días) he hecho 400 fotos, sin contar las que tengo en otro móvil (he utilizado 2 móviles), y lo normales es que en una semanas haga diez fotos máximo JAJAJAJAJA",0,europe
@conecLectores A quienes gustan de poesía latinoamericana publicada en Europa les presento mi último libro https://t.co/Exj2GxUK4O,0,europe
"@TomELawrence1 1. Hablo castellano, soy y catolico y me apellido Hernández. Pocas cosas mas hispanicas...
2. Tener una clara identidad nacional no nos separa ni nos reduce a los hispánico, al igual que no nos aleja de nuestras raices, lejanas, latinas.",0,europe
"La acogida del líder saharaui Brahim Ghali fue solo el pretexto para que Marruecos intensificase su estrategia de ""zona gris"" contra España: lawfare, migración, drogas, presión económica... El fondo siempre fue el Sáhara. Lo conté en @descifraguerra.
https://t.co/JSI9V2WZah",0,europe
"@yedra_conde @patergongora @Macarena_Olona Eres recurrente con lo del alcohol, indica que tuviste ese problema en casa, y procedes de una familia desestructurada. Ánimo y a tomarte la medicación. Por cierto, encima eres un ignorante, carajote dice🤣🤣🤣🤣🤣, tonto, facha y sudaca, no te falta de nada. Lo dicho, ánimo.",1,europe
"Mujer sentada con un vaso. Cultura de Djenné, Malí. #Terracota. https://t.co/eIT8O9ZWEX",0,europe
"✅ Durante su participación en la reunión internacional de @StockholmPlus50 celebrada el 2 y 3 de junio, la región de Costa de Marfil manifestó que es necesario un planeta saludable para la prosperidad de todos: ""Nuestra responsabilidad, nuestra suerte"".

#regionalgov #Agenda2030 https://t.co/Y3eHTqzSXw",0,europe
"@selshelbyville @Pablosanchezvol Tu de verdad crees que personas refugiadas están pensando en disfrazarse, de verdad leéis lo que ponéis?? Madre de Dios Bendito....",0,europe
"❌👎El error de Bono, prueba del desastre del Sevilla

🤯El marroquí tampoco tuvo su día y, con un error garrafal, regaló el cuarto gol a los 'gunners'

https://t.co/UxvaG8gg1K",0,europe
"@AntonioMautor Y respectan… ¿has vistos por aquí algún católico o musulmán criticando que tú o alguien no haya acudido a las misas, concentraciones o procesiones?",0,europe
"Mundialito de Integración beats biblical storm ⛈⛈🌩🌩
🇭🇳 Honduras v Mali 🇲🇱 10mins delayed....can't wait! https://t.co/X4gCTFgCq3",0,europe
"Putin ha abierto un nuevo frente de guerra contra Europa en Italia. La primera victoria, la caída de Draghi. Entrará en campaña electoral auspiciando la inmigración ilegal a Italia desde Libia y apoyará a la ultraderecha italiana ahora más que nunca.
https://t.co/3JSkzP5uER",0,europe
