text,label,cardinalidad_vocabulario,Longitud del Comentario,Recuento de Palabras
interesante extracto de un video de briones que vale la pena escuchar no podemos dejar que los comunistas sigan manipulando a la gente para lograr el poder queda poco tiempo y la gente debe despertar y dejar de ser ovejas a merced de estos lobos con piel de oveja,0,38,263,49
nunez a unicos asesinos y corruptos son los comunistas,1,9,54,9
con orrego de goberneitor los comunistas podrian repito podrian entrar hasta la cocina pero como invitados con oliva la stupid girl la misma casa incluyendo la cocina seria de ellos,0,23,181,30
el epidemia llegando con la rotisela santibanez la karol cariola que chucha estos weones comunistas qls nunca mas en chile,0,19,122,20
ok pau como sea un dc es one hundred veces mejor que esos gorilas de ultra izquierda o comunistas ademas el gil de orrego es un tipo decente y capaz ya no busques mas excusas y a votar buena suerte,0,36,197,40
y de que sirve la onu si se pronuncia despues de sixty anos venezuela lleva como twenty y no han hecho nada son una manga de flojos comunistas,1,25,142,28
auth como no va entender no sera q se hace el webon fueron sus socios en gobierno comunistas manejan a su amano a sus tontos utiles comunisno es una religion solo se deben a su filosofia rasge vestiduras ahora,0,33,209,39
hay un delincuente sentenciado con castillo de apellido cerron y varios terroristas... esto seria una confesion de los comunistas,0,19,129,19
nunez a portazo a uds comunistas ladrones y creadores de pobreza e ignorancia esto no es derecha fresco raja prove general1973 marinovic,1,21,136,22
cl esos proyectos comunistas han tenido algun exito en la historia,0,11,66,11
auth se nota q no ha leido la historia y por eso vuelve a cometer los mismos errores entre ellos confiar en los comunistas,0,23,122,24
comunistas recomendando libros de comunistas dogmatismo al one hundred por eso no ven mas alla,0,14,94,15
si no gana tendras q aceptar a una comunistas destruyendo santiago y luego el pais completo,1,16,91,16
ciudadano fuera modelo liberal y los progresistas haciendo fila para comprar estupideces esta claro porque todos los comunistas piensan asi no tiene idea de economia,1,24,165,25
monica cavada por fin el presidente diciendole la verdad a los comunistas son antidemocratas,0,14,92,14
esta pasando con tal que no ganen los criminales comunistas,0,10,59,10
estra muestra mas de la disonancia cognitiva de los comunistas,1,9,62,10
el blog de benjita,0,4,18,4
exacto no seas como vota orrego el cobarde va a votar por la comunista es un titere de la izquierda evita a y a los comunistas,0,23,126,26
salva a la region metropolitana vota orrego lo importante es q no salga un comunistas y en la presidencial vota provoste q no salga un comunista esta claro,0,22,155,28
yo no voto por orrego porque igual despues le dara el voto a los comunistas es mas de lo mismo,0,19,94,20
jajjsjs los malditos comunistas comparten un patron bien definido soberbia entre otras,1,12,86,12
estoy totalmente de acuerdo contigo en este momento nuestro interes superior es nuestro pais y no darle un espacio mas a los comunistas,0,22,135,23
y si no se vota por orrego entonces le estariamos regalando la gobernacion a los comunistas !quien los entiende,0,19,111,19
los comunistas no deberian comer guagua deberian comerse a los pelotudos as como la m4rt1t,1,13,90,15
asi con los amigos del pueulo pura boca los comunistas de mierda fanaticos de los bolsillos de otros pero con ellos no vallejo,1,18,126,23
para los comunistas es fundamental que tengamos cientos de wnes desempleados vendiendo cachureos en el piso eso te lo dice todo diversidad le llaman mientras mas mejor,1,27,167,27
ok ud defienda a los anarquistas comunistas que representan al seven del pais otra gran mayoria desde isabel allende y mariana aylwin hasta jose antonio kast jak consideran a esos thirty-four inconstitucionales anarquistas pero siga pensando que uds son mayoria,0,36,261,40
siempre he dicho que mas que de derecha yo soy una enamorada de mi chile y que me cargan los comunistas por tanto manana voto en contra del comunismo,0,26,149,29
quien a robado hoy solo aumentado mis afp solo espero poder sacar todo para no ser estafado por los ladrones restreros comunistas y sus lacayos adoctrinados,1,25,156,26
pinera cuarentena twelve six bono para cumplir cuarentena desde el twenty-nine six y hablas de escuchar a la gente y queria saber cuando en chile los comunistas hieron un golpe de estado espero respuesta,0,30,203,34
es que los comunistas lo tiene convencido que sera capitan de la policia nacional y el esta feliz,0,17,97,18
vamos todos por los comunistas y sus palos blancos no saldran mas,1,12,65,12
ya me aburrieron el voto es secreto que es eso los de derecha voy a votar nulo blanco no me juzguen voten calladitos y despues asuman las consecuencias no me interesa saber nada que les vaya bien manana y que el voto de los comunistas q no quieren a oliva nos ayude bye,0,40,269,53
mentiroso tu apoyas a los comunistas,0,6,36,6
no se trata de vender o comprar se trata que hay comunistas porque hemos votado por el mal menor y terminamos con estas alternativas entre comunista y socialdemocrata seguir haciendo lo mismo tendra el mismo resultado igual que en la decada del sixty nulo es lo distinto,0,40,270,47
los invito a todos los comunistas qlos a mi stream,0,8,50,10
me gusta que personas no comunistas hablen de nosotros y aclaren que no somos monstruos come guaguas,1,15,100,17
y no pensaron en eso cuando se metieron a la cama con los comunistas por el puro afan de recuperar el gobierno pateticos,0,22,120,23
los comunistas vendiendo la deuda a de sus alumnos de la universidad arcis al mejor postor menos mal q la compro david y no miguel nasur,0,23,136,26
huacha chile como no habia hambre miseria cero libertades individuales etc creo que te ensenaron mal historia sino recuerda cuando los comunistas construyeron el muro y como arrancaban los pobres alemanes de otra dictadura,0,32,222,34
andrea verguenza es creer que los comunistas y la izquierda puedan gobernar chile esa cobardia propia de la derecha criolla demuestra que esta gente si no tienen a las ffaa se orinan de miedo,0,31,191,34
pero la dc ha tenido menos presidentes que el ps y el ppd y ps creo que estan lejos de ser centro y te recuerdo que los comunistas apoyaron a bachellet ps,0,25,154,32
chile apoyan la violencia en la araucania donde han matado incendiado robado etc y menos democratico el financiarse con dineros de hambre y miseria de dictaduras comunistas no reconocer los atropellos a ddhh en paises con dictaduras comunistas quieres que siga,1,34,260,41
vivir al lado de paises comunistas disfuncionales y aun asi que exista gente que quiere ese mismo modelo con la excusa de ezquenosomosvenezuela,0,21,143,23
no weon si el tweet fuera de alguien diciendo q los pacos son lo maximo te creo pero aca se la estaban chupando a los comunistas y los wns son bien sinverguenzas,1,29,161,32
comunistas come guaguas a mucha honra pero jamas ni golpistas violadores d d h h criminales lesa humanidad mutiladores cegadores torturadores asesinos su propio pueblo depredadores de recursos naturales ni ladrones por ello futuro presidente nuevo chile daniel jadue,1,36,266,39
si los comunistas son a lo mas un seven quienes mas lo apoyan el fa otro fifteen,0,15,80,17
un poquito tarde para que te desentiendas de tu aliado durante los ultimos eighteen meses cuando vas a entender que los comunistas nunca cumplen con sus promesas,0,25,161,27
por q querrias eso fueron parte activa en todo lo malo q sucede en chile ellos pactaron con comunistas ellos dejaron q controlaran el relato y ellos impulsaron el cambio constitucional lo minimo q se merecen es q el monstruo q alimentaron se los coma,0,33,250,45
entonces el weon ahora que tenga el sueldo igual para todos en su municipalidad si cree que eso es justo que lo haga estas mierdas comunistas siempre con el mismo discurso,0,27,171,31
si somos comunistas amiga,0,4,25,4
me acorde de alamand diciendo odio el comunismo al culiao los comunistas le salvaron al hijo que ni en clinica mayo se lo recibian,0,23,130,24
desesperado el facherio por los comunistas sepan que la gente ya les creyo ese cuento pero no mas nunca mas votar por la derecha,0,21,128,24
exactoooo me llegan sugerencias para seguir de puros zurdos comunistas y socialistas pense que eramos mayoria en twesst y lo somos los burgueses derechistas desaparecieron de tweeted jhajjajaajjajajaa saludos desde copiapo,1,29,222,31
prefiero guerra civil antes de entregarles el pais a los narcos y comunistas,1,13,76,13
con razon fernandez esta tan piteado es un pesimo ser humano miren al hijo me pregunto que opina jadue comunistas son los mas discriminadores,0,24,141,24
asi actuan los comunistas con los ddhh,0,6,38,7
jueces y fiscales de la mano con jadue eso pasa son comunistas,0,12,62,12
se debe demonizar rechazar y no tolerar a comunistas y fascistas los seguidores de ideologias genocidas y totalitarias no merecen una buena imagen ni respeto de parte de los miembros de una sociedad libre pueden existir y dar su opinion pero no esperen que esta sea aceptada,1,37,274,47
deron sixteen la religion es otra mierda recueda a la iglesia catolica protectora de comunistas yo voto por personas no por wns que se dicen catolicos y son una mierda como personas,0,28,181,32
buenos dias patriotas el resto de las mierdas comunistas me importan una raja,0,13,77,13
iraci la actual administracion no ha hecho su pega acorde y por eso la gente de stgo pidio cambios despues la derecha dira miren como tienen la comuna los comunistas agradecido de estos videos para que el dia de manana con pruebas se demostrara la verdad,0,40,254,46
a algunos comunistas les acomoda el modelo economico parece,0,9,59,9
orrego es un puto pero la otra es comunista fanatica e ignorante no hay que darle espacio a los comunistas mejor nos quedamos con el puto,0,24,137,26
comunistas ratas asesinos de mierda,0,5,35,5
tu logica no resiste analisis por razonamientos como el tuyo es que han llegado y seguiran llegando mas comunistas al poder levantate el domingo y vota por orrego aunque no entiendas por que,0,27,190,33
estoy harto me canse de peru no puedo seguir viviendo en un pais gobernado y dirigido por ignorantes comunistas manana me voy de peru dejando atras a mis three hijos y two mujeres me mudare lejos a venezuela donde si saben como llevar un pais productivo y capitalista,1,39,267,48
asi sera chilena de no te pierdas orrego es un salamero politico mas del monton de los dc que se cambian de bando segun les sea favorable al momento de las definiciones todos de rodillas ante los comunistas si no se acaba el partido,0,37,232,44
llerena orrego qquede claro que es contra oliva todo x defender nuestro del comunismo debemos dar una senal de q aun podemos destruir a los comunistas si no es asi la derecha no tiene mas q el destino de sumirnos nuevamente en la mierda y esta vez sin nadie qnos defienda,0,46,271,51
esto empezo en octubre quieren desbordar la institucionalidad como a de lugar son comunistas con disfraz de independientes mismo discurso de los sediciosos vandalos incendiarios q llamaron a renuncia de pinera,0,27,209,31
nada con los comunistas ya lo vivimos una vez y no es a para repetirlo,0,15,70,15
x comunistas culiaos pasaos a rollo les queda poco,0,9,50,9
porque los comunistas defienden a los,0,5,37,6
peru fp demostro que no tiene valores amenaza a gente como decian que harian los comunistas violan la constitucion algo que harian los comunistas hasta salen a marchar para cambiar las cosas quejandose a pesar que se reian de los comunistas que hicieron eso contra merino,1,35,271,46
la sra oliva es tan penca que ni en rd se la bancan uds por lo menos podrian tener la decencia de callarse orrego arrisego su vida por defender los ddhh de los comunistas en dictadura,0,30,183,36
el pueulo anda comprando disnidaa en el mall costanera center eso quieren dignidad le prometieron en venezuela cuba ecuador bolivia etc etc y ahi andan cagados migrando a distintos paises entre ellos chile chile libre de comunistas por favor o nos va a pasar lo mismo,0,41,267,46
gtr justamente ese five cambio despues de las ultimas elecciones cantidad de comunistas en alcaldias levantando candidato presidencial que puntea encuestas ese no es voto comunista ese five se enriquece de quienes tradicionalmente votaban por la izquierda concerta y ahora iran por pc,0,37,284,43
